question_id,member_id,question,type,ambiguous
49031,94338, it's been a really great day.    這個been的用法是????,1,1
49019,94338,making friends 為什麼要加 ING,2,1
42526,94338,you have got to  (你必須、你得) 這個 got可以換成 get嗎???,1,1
6897,53381,為何是you'll be speaking in the same kind...?  而不是you'll will speak....,2,1
45734,95919,"為何要使用performing? 此處是形容詞嗎,還是動名詞子句補語?",7,1
6744,63345, you'll be speaking in the same kind of .. 這裡的will後面可以接speak原型嗎? 為什麼是be+speaking?,2,1
6731,63345,The only way you can  develop an ear is to listen to the way in which native speakers... 這裡的in which可以用that嗎? ,5,1
6053,63262,請問 in which是什麼意思，該怎麼用? 和which相同嗎?,5,1
55457,101170,請問by the way 在這裡是什麼意思？還有為什麼這樣使用？,8,1
14257,74107,我想問been的使用方法,1,1
45247,81858,請問 為什麼 you are gonna work some late hours使用未來式，而you've gotta set aside the family...使用完成式呢?,1,1
42119,92874,想問的是上面的句子為什麼用 want to be getting to know ? 可以用 want to get to know 嗎？這兩個的意義有不一樣嗎？,2,1
19567,21890,請問在這邊spread是動詞還是名詞？thx 為什麼不是How does rabies spread ?,8,1
19654,75061,After being helped to his feet by bystanders who were unaware of the robbery 請問 為何會出現 being 謝謝!,8,1
19651,75061,There were a lot of things going on last weekend.  請問為何後面是用 going on 而不是 went on 不是過去式嗎 謝謝!,3,1
14531,74788,you'll be speaking 與 you'll speaking 有何差別呢？  ,2,1
42267,84685,"For those of you that are wanting to be entrepreneurs,請問這個句子的want為什要加ing呢?是現在分詞的意思嗎?",2,1
4613,10281, (介係詞)to＋名詞/動名詞  ≠(不定詞)to＋原形動詞 Water is crucial to life on Earth. 水對地球上的生命是非常重要的。  關於文法方面我非常不懂 這個例句跟crucial to something 到底如何判斷是介繫詞還是不定詞  ,6,1
45592,93711,請問這邊的left詞性是什麼? 是動詞嗎?可是，這樣一句話就有兩個動詞了。 謝謝,8,1
23096,80900,  making   meeting  introducing  這些是動名詞當主詞嗎?,2,1
22733,80900, is to listen to the way in which native speakers    這邊的which用法不懂,5,1
22674,80900,They've been told for years，可以稍微解釋一下時態及被動式的關係嗎?,1,1
22672,80900,presenting  為何要加ing?,2,1
22669,80900,"by the way 不是順便一提的意思嗎?在課程中是否也有""由於""的意思呢?",8,1
21728,78347,"that you are not just trying to find the job-----why use the ""trying""? ",2,1
19076,78347,performing----請問為什麼要加ing，是因為要表示成龍還是有在拍戲嗎?,12,0
46541,95704,"1.    ,and yet we ~~  中  and   可以省略嗎? 將yet 像but 使用   2.  perfoming  前面是省略了  (by)  ? ",10,1
11090,59370,in which : 這各地方的關係代名詞的用法不太了解~~謝謝  以下括弧內是可以省略的嗎? the only way you can develop an ear is to listen to the {way in which} native speakers ,5,1
72317,92644,"這裡為何需使用she's kept,而不用she kept",1,1
50951,92644,"1. 這裡的you've spent是you have還是you had?如何判別是have或had?  2. no matter how long they were in it for,for的用意為何？  3. they kinda sucked, 可以像例句一樣用sucks嗎？",1,1
49001,92644,"we're going to be making friends,可以用we're going to make friends嗎？有何差異？",2,1
31417,64192,"""when you feel you've mastered that."" master 是精通的，是形容詞，那加上ed是為什麼呢?",1,1
14976,73710,"if someone tries to sell you that package, it won't work  請問為什麼要用won't？跟過去式有關係嗎？謝謝",3,1
55903,83252,"In my nervousness for this speech, and in my momements of doubt 這樣的句型很常用嗎? 有沒有其他的例子呢，不太常這樣使用in   另外這個句話似乎是很多句子透過逗號連起來，之前印象中要同樣結構的重複句型才可以這樣使用，這裡為何可以這樣使用呢，還是是口語的關係？  謝謝您",9,1
54356,83252,"請問這裡為什麼會選擇使用現在進行式( ""are choosing""). 是有什麼特別的意涵嗎？ 如果是事實的話，是否也可以寫為 Women chose not to identify as feminists.   Thanks ! ",2,1
25690,83252,"We saw each other grow and change and through multiple relationships. 1. Saw 已經有一個動詞在，後面又接上grow, change等，不需要連接詞之類的或形變嗎？ 2. grow, change這裡的時態是否要過去式？",3,1
34490,90149,"為什麼要用judged, 而不用judging",8,1
65074,68524,it was being displayed  請問這裡為什麼是was being displayed而不是was displayed?,2,1
59798,68524,"請問to understanding a table setting為什麼加ing,但是後面的understand確實原型動詞?",6,1
38223,90432,to(介係詞)+名詞/動名詞 to(不定詞)+原形動詞 要怎麼知道TO是不定詞還是介係詞?,6,1
2831,56431,"It's that you're trying to speak my language in the rhythm pattern of your language, and I can't understand you. 想請問這句的句構，it是虛主詞嗎？那後面的and又是和前面哪個動詞平衡，是speak嗎？ 謝謝",1,1
43044,92939,為甚麼這句that's been designed......這裡要加一個been?,1,1
41985,92939,【 have gone heavily into debt】這裡的have gone是甚麼文法?要怎麼運用?甚麼時候可以用?,1,1
41712,92939,為甚麼這裡的show要用shown?,8,1
40074,92939, it's been a really great day為甚麼這裡要加been?,1,1
39689,92939,可以解釋一下This stuff can be recycled的文法嗎?,8,1
7569,62065,I just thought somebody had  run into the door.  這裡試用過去式嗎 所以用had 但是為什麼用run不用ran,1,1
6576,62065,Helmet must be taken off when you walk into a bank.  這裡為什麼是用 taken,8,1
41479,53896,在寫作時，第二個關係子句 that 前加and會比較好嗎? 還是多此一舉?,5,1
11767,53896,"確認一下  decision on 後面的受詞 ""you""  省略了嗎?",7,1
48690,97267,這邊為什麼是用be speaking 而不是speak?,2,1
1200,55282,該如何判斷單字在句中的詞性及意思? 例如:You are always judged by the way you perform. judged  vt. vi.都有評判的意思 perform vt. vi. 都有表演的意思 vi.有表現的意思 ,2,1
21523,79244, it's been a really great day.  請問這個句子的文法結構為何? 我對於is 後加上been這樣的句子用法不是很了解?,1,1
22093,79963,"someone pron代名詞 used to mean a person, when you do not know, or do not say, who the person is 某人﹐有人  someone代表a person，為何課文someone were to... 而不是someone was to...?",3,1
22640,76535,這裡stuck的用法,5,1
22000,76535,left在這裡的意思,8,1
39224,91473,一、wanna： wanna (want to) + Verb(動詞) wanna (want to) + be + adj(形容詞) 為什麼這邊的get是動詞，前面卻要加be？ 二、「使役動詞」其後的第二個動詞是用「原形動詞」，不可再加 to，為什麼這邊的get還可以加to？,2,1
55977,97745,drown+ed 在這是名詞嗎？,8,1
20536,51624,"請問""Had had "" how to use?",1,1
7801,51624,"And now you're left with the breast. Q:What kind of grammar "" you're left "" ?",8,1
7559,51624,"When ""to"" is used to be a preposition? When ""to"" is used to be a infinitie?",6,1
7552,51624,what is the difference between to +(noun and verb+ing) and to+verb,6,1
93708,87595,This is going to be 為何有is又有be  ,2,1
79502,87595,"這裡提到 gravitate to each other 本身為被動式 ，不需要被動式 為何後面的文法出現And that part of the adrenaline aspect of things is something that I have gravitated towards, that I really enjoy. I have gravitated toward 是被動式嗎? ",1,1
50700,73405,老師您好: 請問後面這句的made out of LEGO 的made 前面是省略了that 嗎??看不懂這句的結構是如何使用的,5,1
49732,73405,老師您好: 請問最後一個字became 為何是用過去式?這樣一句就有got 與 became 兩個動詞了??,3,1
42021,73405,老師您好: 請問這句的 being 應該怎麼活用，看不明白何時該用being??,8,1
40725,73405,老師您好: 請問這句的 will get sent ...get 與 sent  都是動詞，這樣與will 放在一起可以嗎?助動詞+ 動詞 +動詞 ?怪怪的,8,1
32193,73405,"老師您好:  but, the several times we got to spend together outside of class really allowed me to see she also had a good heart and a bright spirit.  想請問這句的 got 是主要動詞吧，但中間還有連接詞，後面卻又接了allowed  ??? 是否在文法上有問題?? ",5,1
30672,73405,老師您好: 請問這句後面的  I'm being listed 這是被列入的意思，但為何要加 being ??可以說I'm  listed with ... 就好了嗎?? 有 being 與無 being 意思上差別在那呢??,2,1
28621,73405,老師您好: 請問句中的 left 是 過去分詞嗎?? 前面有be 動詞，是被動語態嗎?? ,8,1
28024,73405,"老師您好: 1‧請問前面的 to understandign,  可以改成 to understand 嗎?? 2.前後兩個 to  understand, 用法差別在那，我覺的如果都用  to V 的型式表達感覺好像可以，請老師幫忙解惑，感恩~~",6,1
62131,76901,1. that's been 這邊的用法不懂 2. extract as many dollars 為何要多一個as呢？ 謝謝您,1,1
16891,76901,整句用法解釋? 1. judge'd' 2.為何不是用your用you ,8,1
87393,11785,"responsible for ...., 這裏是省略 is 嗎？ 這是口語用法嗎？還是寫作也可用這樣用？",5,1
73671,11785,that are 被省略.... 請問從文章中或對話中，如何得知 that are 被省略... 這種用法多嗎？,5,1
66886,11785,"Love is something ""that"" we feel is alive .....；這裏可用 what 嗎？ ..... Archaeologists have even uncovered ""what"" they believe；這裏可用 that 嗎？ 因為兩者後面都是接 S+V .... 謝謝！  ",5,1
49754,11785,"being dribbled ，是進行式的被動語態有持續、一直的的意思， 而 have been dribbled 是完成式的被動語態，強調""完成"" 請問這樣的理解是對的嗎？",1,1
49504,11785,i am being listed with all people 和  i am listed with 這當中有差異嗎？,2,1
47333,11785,"請問這裏的 being presented as a boy 中的"" being ""與 been 有何差別， 我常會錯亂，還請老師釋惑....謝謝！",12,0
44701,11785,請問這裏可改寫成 there were people that  said that........嗎？,1,1
33061,11785,I was never given that ..... 請問動詞為什麼不是were --&gt; I were never given.... ,3,1
26502,11785,請問spread 在這裏是當什麼詞性用( 形容詞 or 被動式??),8,1
21515,11785,component to + understanding ---&gt; to 後面不是加原形動詞，為什麼這裏不是如此？,6,1
109905,62270,composted 在這裡是被動詞嗎,8,1
20245,72697,我想問一下So be prepared to answer 的 prepared 的用法  為甚麼要加ed  他不是過去式卻加ed 還有我之前有看到一句The thing we are worried about 這句好像跟上面那句用法一樣 我也搞不懂   希望可以幫我解釋一下 還有遇到什麼情形要使用  解開我多年來的疑惑 辛苦了 謝謝你  !!^_^  ,3,1
6790,47283,And now you're left with the breast.中的left在這裡怎麼會解釋成剩下,8,1
73946,21670,請問此處的on是什麼用法? 謝謝,5,1
67399,21670,請問此處pack和full的詞性? 謝謝,8,1
65857,21670," I've been dressing up like a man! 此處應是指 我已經過了的人生都已經穿得像個男人一樣 (所以我現在要開始回復穿我本來就該穿的女人衣服) 請問為何不是用 I ""had"" been dressing up like a man?",1,1
52524,21670,that coin is being placed on top of the card 請問此處is being...是什麼句型? 謝謝,2,1
49158,21670, it's been a really great day 請問此處為何用been?,1,1
48650,21670,請問we're going to be +動詞 是未來式嗎?  謝謝,2,1
48648,21670,"我想問[You've got one minute—60 seconds; 120 half-seconds—to make this pile smaller, starting...now!]這句，但剛剛沒有發問的鈕了，所以從這邊問一下。  請問為何此處用 You've got而不是You get或You got? 且You have後面為何不是gotten而是got?  謝謝",1,1
48336,21670,為何chanllenge是大寫?,9,1
48037,21670,此處like為什麼詞性?  後面接什麼詞? 此處compost是動詞過去式嗎? 此處maybe的位置對嗎? 謝謝,3,1
49568,82365,請問這裡的what是關係代名詞嗎 poured是名詞嗎?,3,1
40806,82365,請問這裡的left是leave的過去分詞嗎? 為什麼是使用被動式?,8,1
90592,95763,兩句love to be請問這裡為何要接be呢?,2,1
54552,61799,They've been 是什麼意思 是 they have been ?,1,1
41594,91013,I'll be speaking  雙層未來式?,2,1
73164,92974,為什麼gathered是verb. 卻會加在are後面？,8,1
55207,92974,講解中說省略了(that are) formed by wine droplets 為什麼這邊的that are可以省略？我以為後面要是完整句才能省略,5,1
46136,92974,之前都只看到省略that/which 為什麼這邊可以省略that is is也有可能被省略？,5,1
66552,95421,老師晚上好~  問一下~  you've had to quit your last job 本句中've had 文法上的使用不太懂。,1,1
51102,95421,"HI老師~ 有些關於文法的問題問您~ ""（原形動詞）lie →（過去式）lied →（過去分詞）lied →（現在分詞）lying 說謊 "" 以上不太懂，可以對lie、lied、lying分別舉例說明嗎~",1,1
59801,98576,that is something on which to pride yourself 1.請問為何用on which 2.為何需用不定詞方式(to pride),5,1
24263,83227,by the way 為何在句中為「由於」的意思？為何放中間？大部份是否放前面為「順便一提」？,8,1
109740,83754,這裡discovered做形容詞嗎？,8,1
109738,83754,這裡的would have been required 改成 would be required 有什麼不妥嗎？,11,1
105424,83754,down which 這裡不太懂為什麼要加個down 是個常用句嗎?,5,1
104638,83754,"because of the part played in rebuilding... 
這樣省略it 好像也很順  有什麼錯誤嗎？
或者都可以？",5,1
103360,83754,which 前面要加 on 是跟pride有關嗎?,5,1
94475,83754,為什麼stop用過去分詞，idle用現在分詞,12,0
40171,83754,component to understanding 換成component of understanding有什麼不一樣嗎?  換成component to understand後面改成原型可以嗎?  為什麼要用現在分詞? to的後面不是都要換成原型嗎~?,6,1
25693,83754,請問which前面的in為什麼要加呢? 不加會變成什麼意思?,5,1
26627,79073,"was gonna, were gonna連接著兩個動詞，不太理解為何是這樣的使用方式?  what was going to make her happy? we were going to do it?",2,1
24448,79073,第一個to後面的understand，為什麼是ing型式?,6,1
93759,33979,But if you've had to 這句是甚麼文法? 過去完成式 不太懂,1,1
56474,20785,the way in which 請問這句話是用了什麼文法呢？ ,5,1
55904,20785,什麼時候be 這個原型be動詞該出現呢？   want to be presenting in English.   ,2,1
16405,76102," 請問"" it is saying it quickly"". 可以用 ""you say it quickly. ""取代嗎?",5,1
40616,62113,in which  請問是指什麼?,5,1
89705,90433,請問overcome為什麼+ing? the third category that is related to overcoming 省略related to 嗎?,6,1
81393,78248,Then the surgeon will use a device (that is) called a Retro FlipCutter ..... 為什麼 that is 可以省略呢? 謝謝!!,5,1
28134,63099,為什麼第一個to後的understand要加ing，第二個to後的understand不用加？,1,1
120514,90069,這裡的假設語氣if I had a dictionary，如果是和現在事實相反所以用過去式(had)，為什麼前面不是用which would be easy呢？,3,1
89829,90069,influencing和inspiring是動詞型態嗎？這邊為何要使用動名詞呢？,5,1
33849,90169,"為什麼They've been told for years是""他們被告知了好幾年 而不是他們講了很久",1,1
36467,90134,someone were to ask  為什麼不能說someone were asking呢 謝謝,2,1
36463,90134,這句話的we're going to be making friends為什麼不用going to make就好呢 ＋be的意思有不一樣嗎,2,1
38321,88882,請問 in which 在此是什麼文法 還有為什麼native speakers of any language are speaking這邊要用現在進行式 ,2,1
47674,66149,"In order to buy a house in San Francisco these days, you need to be making over $100,000 a year.  need to be making ... = need to make? 差在哪裡呢?",2,1
47672,66149,you need to be making = you need to make?,2,1
121557,56922,這裡為什麼要用 ving ? is being ? jeopardizing?,2,1
121343,56922,這裡使用providing 是因為省略了 that is 嗎? 還是?,5,1
121264,56922,為什麼前面這裡的follow 直接是 following，沒有動詞呢?,5,1
108695,56922,"為什麼She had just had to,第二個為什麼是had to 而不是 have to ?",1,1
91965,56922,load 裝載的連接詞介係詞是使用with 為什麼這裡用的是into?,9,1
90286,56922,這裡分詞構句的動詞改寫:是用現在分詞 那如果句子整句是過去式: 動詞改寫會是過去分詞: hoped嗎?,3,1
73144,56922,"And for the next newsletter, not a single email attachment is sent,  這句的句型是什麼? 連結詞是不是被省略",9,1
43723,56922,"Q1: 請問這裡為什麼and after we had heard her, and and after we had heard her, and after we had developed the organs of articulation, 要用過去完成式呢? 前後面不是都用過去式嗎?  Q2: 什麼狀況會用過去完成式呢? 請舉三個範例給我， 謝謝。  Q3: 那過去完成式和現在完成式又有何差別?  Q4: 那什麼情況會用現在完成式? 請也舉三個範例給我， 謝謝。",1,1
984,54695,"如何知道 
"" to"" 在句子中是"" 不定詞"" 還是 "" 介系詞 "" ?",6,1
24794,76929, is diminishing 和is diminished 語意上 is +ving  和is +ved 如何使用,2,1
16944,76929,"you are always judge by the way you perfrom 和you are always be judged.......   改成被動, 被批評是否更合乎語意",8,1
44891,81940,請問has been+pp、has been+Ving、had been+pp怎麼使用，謝謝,1,1
53061,99255,請問在句中的in which，為什麼要加in呢，which本身不就是個代名詞嗎?,5,1
21637,51301,"The next component to understanding a table setting is to understand the progression of your cutlery. 不好意思, 我想問一下為甚麼Next component to 之後的understanding 會加ing的呢? 謝謝",6,1
29789,9861,Everything we say 是主詞嗎? can be 的意思與文法是??,5,1
28878,9861,1.They're been told for years請問這裡Been在文法上的作用是?  2.Could you please speak more slowly? 這裡的please一樣是請的意思嗎?還是單純讓語氣更委婉? ,1,1
28750,9861,You are always judged by the way you perform 1.請問這是一般過去式嗎? 2.by the way 在這裡的意思是? 3.這邊的you怎麼不是your呢?是因為perform不是名詞嗎?,3,1
29420,63469,為什麼是bursting而不是burst,6,1
10259,68733,drummed out 是什意思?怎用,8,1
42137,63254,will為什麼後面加be? speak為什麼加ing? as...does的用法和意思?,2,1
8006,66090,"為什麼這裡用you'll be speaking ,不是應該用you'll speak嗎?",2,1
26381,83668, in which 如何使用,5,1
74171,89947,請問influenced在此是過去式 還是 過去分詞？謝謝。,3,1
74011,89947,請問這裡的doubled 與 provided是形容詞 還是過去分詞？謝謝。,8,1
57055,89947,請問這裡的being作用是表示主動嗎? 謝謝,8,1
54323,89947,請問have to be given的be可以省略嗎? have to given,8,1
37307,89947,請問這裡的hanging 為什麼加ing 謝謝,2,1
94008,86778,"老師您好,請問 I felt like I was being punished. 這句可以用 I felt like I was punished. 嗎？加being 的用意是？謝謝！",2,1
62883,94297," In general, the supermarket is  laid out so  whole foods are on the perimeter.  這句話為什麼有兩個beV，我認為is laid out應該是被動式，但是有兩個beV很奇怪。",8,1
61843,94297,If you're  interested in being coached on how to do exactly that 我對這句的文法不太明白 interested in 感興趣的應該是被指導這件事,8,1
36657,54425,連音很難..會以為自己沒唸出音..如 : kind of blows people out of water.的kind of  對不常說英文的人在練習時常卡住..,9,1
45895,92270,原文fit into the 的念法好像跟字面上這三個字不大一樣,9,1
115113,61064,請問，這裡為什麼使用現在完成式而不是 they decided to spend the rest of their lives together.,1,1
113866,61064,leading to better projection  這裡為什麼不用 leads to ?,8,1
30068,61064,that I have started and run 這裡的have 為何後面沒加上to ?,1,1
49116,92997,being coached on how to do exactly that為何要這麼敘述呢?,8,1
46887,92997," to the way in which native speakers of any language are speaking, and begin to imitate.不理解這整段的句型",5,1
45849,92997,They've been told for years 為何要使用 have been told?,1,1
112247,98225, redeemed加ed指過去式?,3,1
112246,98225, advancing、 recycling、offering為什麼要加ing?,2,1
111900,98225,recycled當形容詞?,8,1
111867,98225,made用過去式是配合heated?,3,1
111854,98225,that當連接詞?,5,1
111853,98225,separated加ed當形容詞?loaded 加ed當名詞?,8,1
110750,98225,ranked 加ed是指被動式?,1,1
110632,98225,這裏trained加ed是指被動式還是形容詞?,8,1
107480,98225,這裏that是連接詞嗎?,5,1
105770,98225, drawn up and executed這裏 executed加ed是指過去式、形容詞? ,3,1
97111,98225,Centralized為什麼要加ed， steering為什麼要加ing， specified為什麼要加ed?,8,1
96897,98225,這裏including加ing也是介系詞用法?是不是所有including都是介系詞用法?,2,1
95889,98225,qualified and committed加ed是指被動式?,8,1
92174,98225, moves on to be filtered為什麼要加be?,8,1
87242,98225, begin 、called一個是現在、一個是過去語法上可以?,3,1
80947,98225,為什麼 pouring、cooking要加ing?,9,1
79004,98225, making加ing?,5,1
77576,98225, is a dietary staple是指現在式嗎?那simmered in a spicy sauce or eaten dried and salted.是指過去式?,3,1
77260,98225, associated加ed是指過去式?,3,1
76563,98225,為什麼要用eaten而不用ate呢?,8,1
74118,98225, weakening它不是動詞為什麼還要加ing?,5,1
72685,98225,為什麼inflamed要加ed?,3,1
71530,98225,inhaling pollen 加ing這分詞片語? making ? causing wheezing.? ,5,1
70479,98225,being在這是be、還是名訶?,2,1
68024,98225,find的過去式是found為什麼還要加ed?,3,1
65187,98225,為什麼filled要日ed，protecting要加ing?,5,1
60516,98225,taped為什麼要加d? We're cutting是現在進行式，we've just taped up.是完成式?這樣文法上會有出入嗎?,1,1
58507,98225,為什麼the的t不是大寫呢?,9,1
54141,98225,在這裏which可省略嗎?還是有特別意義呢?,5,1
53320,98225,you'll be speaking-----為什麼speak要加ING呢？,2,1
27244,49423,paths後面leading為什麼是ing?,9,1
24205,49423,為什麼enabing加ing而不是enabled?,5,1
5970,49423,"You are when I love:a new history is being started with you, we are the young lovers 請問""is being started""為什麼不是""is starting""",2,1
24598,81557,為什麼這邊要用to reducing，to後面不是接原型動詞嗎?,6,1
92938,89916,"making them a huge, untapped resoure~
這句的用法是甚麼",5,1
92760,89916, for people not accustomed to entomophagy這句話的結構是什麼? for是連接詞嗎??,5,1
74365,89916,would have been這裡為甚麼是用過去完成式呢? 一般來說什麼時候會用現在完成什麼時候會用過去完成什麼時候用過去是就可以了呢?,1,1
69501,89916,這裡為什麼使用will have amassed ，後面的stored卻是用過去式,1,1
38307,89916,that's been designed請問這是現在完成式被動語態嗎? 為甚麼在這邊要這樣使用呢?,1,1
37647,89916,主要子句跟as if子句中的時態可以詳細說明嗎,3,1
84891,92866,running這邊的文法是什麼呢？ 有省略什麼連接詞嗎？為什麼要加ing ,10,1
83835,92866,Somebody後面為何是過去完成式？,1,1
51731,92866,you'll accomplish things you've always wanted to. 這句後面為什麼是用完成式呢?,1,1
48925,92866,"it's never failed you before, and trust me, it won't fail you now. 為什麼前面是現在完成式，後面又變成未來式?",1,1
48819,92866,What's left 這邊的is left是被動式嗎?,8,1
46689,92866,than anything we had imagined. 後面這句的文法為什麼是用過去完成式呢?,1,1
45965,92866,and it's been a really great day. 這裡been的文法?,1,1
45957,92866,organs of articulation  與  we call them有省略什麼連接詞嗎? ,5,1
45399,92866,we're going to 後面為何要加be? 不能直接we're going to make friends嗎?,2,1
45175,92866,The only way you can develop an ear is to listen to the way(( in which native speakers of any language are speaking)) 可以解釋in which的文法嗎?,5,1
2776,52224,have been的用法,1,1
118271,98681,這邊的visiting是現在進行式嗎?   還是動名詞當主詞使用?     怎麼判別會比較精確快速呢?  ,2,1
117916,98681,she's won   她已經贏回那許多獎項的話 那is是不是要改用was或是has  ,1,1
117521,98681,If you were to board one plane a day  如果有一天你要登機 假設語句這邊為什麼用were而不是are呢?   ,3,1
114858,98681,they love to be pulling sleds  他們喜愛拉雪橇 請問這部分為什麼要用 to be pulling sleds，而不是to pull sleds ? 另外，sled為什麼用的是複數，不是單指拉雪橇這件事嗎，反而有點像是喜歡拉著一大堆雪橇到處跑,2,1
50489,97628,這一段which的用法為何? ,5,1
76254,102007,可以用 NO ONE PERSON嗎?  has suffered 這句的文法可以解釋一下嗎 HAS現在式 後面又接ED?  後面又用 that have been  前面用HAS 現在怎麼用HAVE呢 後面又加 PLAYED... 我文法底子不好 可以都幫我解是一下讓我學習呢 謝謝喔,1,1
57498,102007,the way in which 可以給我其他活用的句子嗎,5,1
57165,102007,"be presenting---&gt; 不懂呢? 為什麼要有BE? if you want to presenting in English BE有 ""被...""的意思 在這邊是代表甚麼呢",2,1
86745,68339,為什麼不是 there were several reports of ....     過去式？,1,1
86262,68339,請問為什麼不是mortgages were been sold in 2007 ? ,2,1
15111,72340,"請問這裡的and,為何兩邊可以接不同型態的詞（一個進行式,一個過去式）？",2,1
14344,74163,請問in which是什麼意思?會是用在甚麼時候?,5,1
87625,97321,請問這句裡的except是做連接詞用嗎?,9,1
2766,57228,you'll be speaking 是什麼時態 為何用be,2,1
71544,70510,"Hi 老師 對於I'd, 我一直以為是I would的簡寫.  所以, 如果寫I'd就只有是I had的簡寫, 如果是I would, 就不能這樣表示嗎?",1,1
44018,70510,"Hi 老師  可以多介紹Keep的文法嗎? 我常看keep後面會加Ving, 例如Keep going, keep waiting.  還有一句話這樣是對的嗎? Sorry for keep you waiting such a long time. (抱歉讓你等那麼久)",9,1
38723,70510,"Hi 老師  我想了解""in which""的用法, 如果這邊我用to the way ""which"" native~~~ 可以嗎? 要如何分辨何時該用which, 何時該用in which?  ",5,1
11272,70510,"1. Presenting : 我查Present, 字義都是adj "" 在場的"" , ""現在的"", 請問它在這邊的詞形及字義是什麼? 2. Want to be presenting : 為何不是want to present? 而是want to be presenting ",2,1
34211,76889,"這裏用that would have been, 可用 that was ?",3,1
31265,76889,在這為何要用wouldn't have been 的用法？,11,1
24645,76889,most of whom are women可改most of them are women?,5,1
21981,76889,The next component to understanding To後面用的不是原形動詞？,6,1
73185,86409,"when it comes to ""securing"" 這邊為什麼是用動名詞",6,1
70487,86409,it was being displayed 這邊為什麼還要再加個being,2,1
69990,86409,have come 是怎麼的用法呢,1,1
65916,86409,"aside from 等同於except 嗎 

另外 aside from 後為什麼convert要加s",9,1
47342,86409,If you're  interested in being coached  這邊為啥in 後面 要變成being,8,1
87359,98360,"請問這段we're going to be making friends, meeting people, introducing !!為何接be之後為何都是ing??謝謝老師!!",2,1
74449,84792,"cuisine, used  ，中間為什麼沒有連接詞？",5,1
74363,84792,為什麼要用was being 不要直接was displayed?,2,1
52900,84792,為什麼是to overcoming 不是to overcome?,6,1
45884,84792,Every time 本身是連接詞的功用嗎？ 因為兩個句子間沒有其他連接詞。 寫作可以這樣子用嗎？,5,1
50298,79512,請問is shown是原形動詞+過去分詞的用意是什麼？,8,1
23997,79512,organs of articulation we call them此句話在we的前面是不是有省略了介系詞？,5,1
22021,79512,by the way you proform,8,1
53608,99056,請問為什麼用will be speaking 而不是用will speak？,2,1
38967,92840,這裡by the way的用法是什麼意思? ,8,1
14421,64638,being able 在這裡是什麼意思?? 用法?,2,1
13993,64638, I hadn't even been doing stand-up 這句的文法我不懂,1,1
13402,64638,stored是動詞還是名詞? 加ed應該是動詞吧? chambered是形容詞嗎?,8,1
13323,64638,which would have been easy if I had a dictionary 為何這裡要用have been?,1,1
13160,64638,1. spotted我查不到「發現」這個意思。 2.被發現，前面不是要加being嗎? 還是說spotted就是被發現的意思?,8,1
8113,64638,And now you're left with the breast. left在這裡是「剩下」的意思嗎?? 我查到的字典是左邊的意思?,8,1
7704,64638,you can see the joint right there. right在這裡是什麼意思??,8,1
29240,85220,請問為什麼saw後面的 grow 及 change 是用現在式,3,1
60805,23140,請問這裡為什麼要加being?,2,1
52994,23140,請問end是及物動詞或不及物動詞呢? 這兩者怎麼做區分? 句子中為什麼會有兩個動詞? (are),6,1
29582,23140,"請問此句子在can後為什麼要加be, recycl""ed""為什麼要加ed呢 謝謝",8,1
28623,23140,請問這句子中的in which有代表什麼意思嗎,5,1
28215,23140," crucial to reducing,請問要怎麼分辨crucial後面是否要加ing?",6,1
46217,95889,Practice this way and  in no time you'll be speaking in the same kind of melody  as does Jackie Chan.  我想請教一下，為何要用：you'll be speaking in the....，為何不用：you'll speak in the...,2,1
11713,64558,in which在此的用法是什麼？,5,1
108877,83086,"請問 it was the night you felt you saw為何要過去式,而不是用完成式?",1,1
90359,83086,"請問I've gotta work為什麼要+have,這樣不就有2個動詞了(have got to)",1,1
83802,83086,請問為何be後會再加一個動詞happen,7,1
83603,83086,occurred前面有省略關係代名詞嗎,3,1
81224,83086,請問這裡no one's ever heard of them的one為何要+s呢,1,1
60621,83086,請問interacting為何要使用v-ing,2,1
49421,83086,"請問這句where you're gonna go skiing,口語上的用法不受be+v-ing的限制嗎",2,1
30702,83086,that I might have found useful=>這裡為何要使用完成式呢?,1,1
30515,83086,that coin is being placed這一句中為何要加入 being呢?,2,1
25534,83086,"1.請問這句為什麼要用in which,他的用法如何 2.有其他的詞可代替嗎",5,1
59551,83748,By 的用法,8,1
34109,90258,by the way 除了順便一提的解釋之外還有什麼呢?,8,1
39855,78406,請問這句的I play fictitious characters often solving fictitious problems.的solving為什麼要加ing?是因為分詞構句的關係嗎?謝謝,5,1
25425,78406,請問most of whom are women可以寫成most of them are women嗎?謝謝,2,1
24529,78406,"請問這句he survived being hit by a bus,為什麼survived後面的be要加ing?可以寫成he survived from being hit by a bus或he survived in being hit by a bus 嗎? 謝謝",8,1
21710,78406,請問此句的to為什麼後面要加ing?要怎麼分to不定詞+原v跟to(介系詞)+v.ing?請幫解惑非常感謝,6,1
37375,90202,關於If someone were to ask me someone是不是應該用was? and were後面為什麼加to? 而不是If someone was asking me ...... ,2,1
34181,90202,in which用法,5,1
86324,76169,你好，我想問go on/going on/ went on 的用法是如何用的？,2,1
20025,78515,"They've been told for years, 這邊 have/has + PP. 加上 be + PP. 變成 have/has + been + PP 的用法, 在什麼情況會使用",1,1
