question_id,member_id,question,type,ambiguous
28755,84592,您好，所以WHICH代表的是?謝謝in which 是關係代名詞的運用，介係詞加上 which 的用法。  要理解文義，就要看句子中原本動詞是否有相對應的介係詞。以本句為例，我們先將 …the way in which native speakers of any language are speaking 改寫成主動的句子：Native speakers of any language are speaking in the way...   當要表示「以...方式說話」時，會說「speak in the way…」speak所配合的介係詞為 in，所以這裡才會使用in which。  此外，這句也可以寫成：...listen to the way which native speakers of any language are speaking in...將介係詞直接和動詞放在一起。   在本課學到的是in which的用法，此外還有可能出現 from which、by which，介係詞會隨著配合的動詞有所差異，繼續跟著攻其不背的課程學習，還會看到更多類似的用法。,5,1
26837,84592,"你好，請問一下這邊為什麼只有"" we had heard her""跟"" we had developed ""兩句用過去完成式謝謝這兩句不只是過去式，還是過去完成式喔！  這整句都是在講過去的事，可以看到後面說 we began to imitate our mom（我們開始模仿我們的母親），那在模仿之前已經做過什麼事呢？我們已經聽到她 (had heard her)、已經發展發聲器官 (had developed the organs of articulation)，正因為這些事在過去已經完成了，所以我們才能模仿我們的母親。所以這裡用過去完成式，來表達時間的先後順序。",1,1
26387,84592,"您好，請問一下這句為什麼中間加個""in which""?謝謝in which 是關係代名詞的運用，介係詞加上 which 的用法。  要理解文義，就要看句子中原本動詞是否有相對應的介係詞。以本句為例，我們先將 …the way in which native speakers of any language are speaking 改寫成主動的句子：Native speakers of any language are speaking in the way...   當要表示「以...方式說話」時，會說「speak in the way…」speak所配合的介係詞為 in，所以這裡才會使用in which。  此外，這句也可以寫成：...listen to the way which native speakers of any language are speaking in...將介係詞直接和動詞放在一起。   在本課學到的是in which的用法，此外還有可能出現 from which、by which，介係詞會隨著配合的動詞有所差異，繼續跟著攻其不背的課程學習，還會看到更多類似的用法。",5,1
25369,83857,by the way的用法及意思by the way 在這裡不能一起看喔！  這裡是被動式 be動詞+過去分詞的用法。這句話說 You are always judged by ... 意思是「你總是被...評論」那根據什麼東西被評論呢？ 被 by 後面的東西評論： the way 那個方式，什麼方式呢，注意這裡省略了 that 原本是 the way that you perform，that you perform 是關係子句，用以修飾 the way，the way that you perform 就是「你表現的方式」  所以這裡是說「你總是由於你表現的方式被評論。」,8,1
62891,83995,請問在這裡 in which 的用法首先要理解 in which 是關係代名詞的運用，介係詞加上 which 的用法。  要理解文義，就要看句子中原本動詞是否有相對應的介係詞。以本句為例，我們先將 …the way in which native speakers of any language are speaking 改寫成主動的句子：Native speakers of any language are speaking in the way...   當要表示「以...方式說話」時，會說「speak in the way…」speak所配合的介係詞為 in，所以這裡才會使用in which。  此外，這句也可以寫成：...listen to the way which native speakers of any language are speaking in...將介係詞直接和動詞放在一起。   在本課學到的是in which的用法，此外還有可能出現 from which、by which，介係詞會隨著配合的動詞有所差異，繼續跟著攻其不背的課程學習，還會看到更多類似的用法。  類似的用法還有：  The country in which we spent our vacation was very beautiful. → We spent our vacation in the country.  That is the restaurant at which I will meet him. → I met him at this restaurant.,5,1
58836,101582,to the way為什麼要用to？為什麼在這邊不是用which而是用in which？1. 因為 listen 是不及物動詞，需要搭配介係詞。用法一定都是 listen to something 喔。  2. 首先要理解 in which 是關係代名詞的運用，介係詞加上 which 的用法。  要理解文義，就要看句子中原本動詞是否有相對應的介係詞。以本句為例，我們先將 …the way in which native speakers of any language are speaking 改寫成主動的句子：Native speakers of any language are speaking in the way...   當要表示「以...方式說話」時，會說「speak in the way…」speak所配合的介係詞為 in，所以這裡才會使用in which。  此外，這句也可以寫成：...listen to the way which native speakers of any language are speaking in...將介係詞直接和動詞放在一起。   在本課學到的是in which的用法，此外還有可能出現 from which、by which，介係詞會隨著配合的動詞有所差異，繼續跟著攻其不背的課程學習，還會看到更多類似的用法。,5,1
56376,101582,in the可以用什麼另外的連接詞來取代？in 是介係詞，不是連接詞，因此不能用連接詞替換喔。這裡可以先參考 in 在字典上的第六條解釋： https://tw.dictionary.yahoo.com/dictionary?p=in   如果不用 in 則可以這樣改寫： It's that you're trying to speak my language using the rhythm pattern of your language...,9,1
55850,101582,為什麼want to的後面不接原形動詞？這裡後面是接原形動詞沒錯喔，這裡的 be 是 be 動詞的原形，是在 want to 後面加上現在進行式（be 動詞 + 現在分詞）的應用。  為何在這裡他會說 want to be presenting 而不是 want to present ，是因為兩者有些微的差異。  ...if you want to be presenting in English. 包含「現在以及未來」用英文表達的意思；然而，want to present 僅僅表達出「現在」用英文表達的意思。原則上在意義上沒有太大差異，但如果要深究的話，有如此區別，可以依照您所想表達的意思選擇。,2,1
23709,79115,drummed    後面 加 ed是指?? 及動詞跟不及動詞  差別在哪 1. 這裡是被動式的用法，be drummed out 就是「『被』打出節奏來」的意思。  2. 不及物動詞，顧名思義就是不能直接觸及受詞，這類的動詞需要加上介係詞，舉個例子：  I listen to a song. 此處 listen 為動詞，需加上介係詞 to，無法直接說 I listen a song.  另外有及物動詞，也就是其後可以直接加上受詞的動詞，例如： I play basketball. 我打籃球。  建議收錄不及物動詞時，可以連搭配的介係詞一起收錄，未來使用時就不會用錯喔。,8,1
56945,79484,請問為什麼get要加ing?這裡是在 want to 後面加上現在進行式（be 動詞+現在分詞）的用法，這裡的 be 就是 be 動詞，getting 則是現在分詞，後面的 letting 也是。這樣的寫法有「一直做、到未來也要做這件事」的口吻。  當然也可以只用 want to get to know...and also let，只是口氣上有些微差別而已，但兩種表達方式大致意思是一樣的。,2,1
24763,79484,"請問為什麼要用making, meeting, inyriducing都要加ing?這裡是在 going to 後面接上現在進行式（be動詞+現在分詞），所以後面的 making, meeting, introducing 都是現在進行式中的「現在分詞」的位置，因此要加 ing 喔。",2,1
20778,79484,"請問之前詢問過老師現在完成式用法，如 I have done this before.我曾經做過這件事。 這和過去式""我做過這件事""要怎麼去區分?基本的區別可以參考以下連結： http://211.75.39.208:888/adv/grammar/data/VSVT05.htm",1,1
50809,97901,請教 教學有提到 crucial to reducing  這邊使用動詞 /動名詞 那什麼情況下 TO 後面不是使用 動詞 動名詞呢 這裡應該是 to 後面要加上名詞/動名詞喔！如果是一般不定詞情況，後面才是加上原形動詞。  to 當做介係詞時，是「對於...」的意思，通常後面會加上一件事。課文這裡說：There are three points that are crucial 有三個很重要的點，對於什麼很重要的點呢？「對於」減少腔調很重要的三個點，因此後面是用介係詞 to + 名詞/動名詞的組合。  那如果是 It is crucial to do something. 的用法，是「做某事是很重要的。」可以看到要說明的其實就是這個「做某事」的動作，因此要用 to+原形動詞。  基本上就是從以上的使用來判斷喔！課程中若是碰到介係詞，片語講解部分會寫上 to something，如果是不定詞則會寫上 to do something，聽講時可以多加留意喔！,6,1
38881,90997,in which的用法您好！這裡 in which native speakers of any language are speaking 這整句是關係代名詞，用來修飾前面的 the way。  in which 是關係代名詞的運用，介係詞加上 which 的用法。  要理解文義，就要看句子中原本動詞是否有相對應的介係詞。以本句為例，我們先將 …the way in which native speakers of any language are speaking 改寫成主動的句子：Native speakers of any language are speaking in the way...   當要表示「以...方式說話」時，會說「speak in the way…」speak所配合的介係詞為 in，所以這裡才會使用in which。  此外，這句也可以寫成：...listen to the way which native speakers of any language are speaking in...將介係詞直接和動詞放在一起。   在本課學到的是in which的用法，此外還有可能出現 from which、by which，介係詞會隨著配合的動詞有所差異，繼續跟著攻其不背的課程學習，還會看到更多類似的用法。,5,1
25177,83207,almost...等頻率副詞，後面動詞都要接ing嗎?並不是因為頻率副詞的關係喔，這裡先不看 almost，可以看到原本是：  He's approaching now! 是「現在進行式（be動詞+現在分詞）」的用法，這裡 approaching 是因為接在 be 動詞 is 後面才需要加 ing，並不是因為 almost 喔！,2,1
4973,63129,為什麼是 you will be speaking in ... 而不是 you will speak in ... 這裡是未來進行式，表示某一動作將會、或可能在未來某一時刻進行或持續進行中。用法為 will+現在進行式（be 動詞 + 現在分詞），而因為 will 後面需要加上原形動詞，現在進行式中的 be 動詞的原型就是 be，才會變成 you’ll be speaking…  you'll be speaking 就是「你未來、以後都會這樣說」的意思。  當然也可以只說 you'll speak in the same... 只是用字上選擇不同而已。,2,1
82978,99220,"that women be involved 請問這裡的be involved, 是被動語態嗎? 如果改成that women should involve 有什麼不同?這裡 involved 是過去分詞當形容詞用，be involved in 是「關心, 熱心, 涉及, 加入, 參加」的意思。  那 involve 用在主動用法是，會是「使捲入，連累；牽涉」，在這裡比較不適用喔。另外也可以參考字典上的例句用法： https://tw.dictionary.yahoo.com/dictionary?p=involve ",8,1
52526,94830,lie除了說謊還有哪些意思呢? 三態都不一樣嗎?◎ lie 說謊  lie 當成「說謊」的意思時，動詞時態變化是：lie（原形）、lied （過去式）、lied（過去分詞）、lying（現在分詞），舉個例子：  Don’t lie to me!（不要對我說謊！）  ◎ lie 躺  lie 當成「躺」的意思解釋時，動詞時態就不一樣囉：lie（原形）、lay （過去式）、lain（過去分詞）、lying（現在分詞），例如：  Marcus lay down for a while.（Marcus 躺下休息一會兒。）,3,1
13133,73254,"Ah... ""Will"" means ""William""  ~~~I see!!Yes, you got it! Don't forget to capitalize it.請問我之前儲存的筆記為何找不到了呢??您好，請問您找不到的筆記是哪一課的筆記呢？我為您查詢！謝謝您!!我之前所有處存的筆記都找不到了~~還是您們的系統認為學過就不須留存呢??可是我很想複習之前的筆記您好！在我們系統中是可以看到您所做的筆記的，想請您看一下課程記錄裡的「第四堂」是否有筆記記錄，我們從系統端再為您確認一下，再麻煩您了，謝謝！您好!! The first thing we need to do is create a vessel to hold the oil that will be burning off.這個句子，可以寫成這樣嗎?? The first thing we need to do is create a vessel to hold the oil that will be burned off.burn off 這個字比較特別，它本身就有「被燒掉」的意思，類似的用法還有：  The alcohol burned off and left a delicious flavor. 酒精被燒掉，並留下美味的風味。  A film of oil on the surface of the water was burning off. 水面的一層油被燒掉了。  所以可以看到這裡不需要用被動式喔！那麼~~可以這麼寫嗎?? The first thing we need to do is create a vessel to hold the oil that will burn off.可以的，這樣改寫沒問題喔！請教您~~ For example 和such as用法一樣嗎??兩者意思一樣，但用法不太一樣，舉個例子： I love tropical fruits, such as pineapples, mangoes and papayas.   I love tropical fruits, for example, pineapples, mangoes and papayas.  such as 的後面不用加逗點，但 for example 則需要加上逗點。such as 後面可接完整子句嗎??您問的很好，such as 後面是不能加上句子的，但 for example 後，只要加上逗號，後面是可以加上完整句子的，例如： For example, air is invisible.很抱歉打擾了~從昨天開始，錄音不知怎地，錄的效果不好。怎麼說呢，錄出來的有些音會變成機關槍""答答答""的聲音。我的是內建的錄音裝置，我也檢查了電腦的錄音裝置，錄出來是沒問題的，但是在攻其不背裡卻會出現這樣的聲音。之前都不會這樣，從昨天才開始有此現象這不是雜音喔!!而是有些音會變成連續搭搭的聲音，其他的音卻很正常。我不知道是否是您們的系統有些狀況。但是影片的原因以及老師所唸的是正常的，只有錄音會有此現象。謝謝您~~您好，請先檢查您的 Google Chrome 瀏覽器是否更新至最新版本。  另外，請將 Chrome 的所有擴充功能移除，應該就能解決您的問題。  若還有疑問，請和我說，會盡快協助您處理。謝謝您!!也照您的指示做了... Google Chrome已是最新版本，也移除了擴充功能，可是我剛剛試用了，依然無效!!  :(  如果無法解決，我只好不用錄音功能了!!您好！不好意思讓您碰上這樣的問題，還請您先嘗試最後一次，試著下載新版 Chrome： (下載連結： https://www.google.com/intl/zh-TW/chrome/browser/canary.html)，使用 Canary 開啟課程學習。  如果問題還是存在，請告知我們您方便的時間，我們會請工程人員直接與您聯繫，為您解決問題，謝謝！下載了，也試用了。可是問題依然存在。我發現它出現""搭搭""的聲音好像在固定的幾個地方~~~之前的課程都沒有這問題，為什麼這兩天突然有這奇怪現象呢??請問其他學員都沒碰過這問題嗎??我這電腦買不到三個月，其實只用來上攻其不背的課程，或打一些word文件，不太會接觸或下載其他東西。你們遠在台北，之前剛買課程，因為無法聽到自己的錄音聲音打客服專線，你們的人員要我看一堆 Q and A的指令方法，要我試著解決，結果我手機打了半天，依然無法解決。最後拜託朋友找認識的電腦工程師，兩分鐘就幫我打開錄音功能了。 並不是每個人的電腦知識都很厲害的，你們很年輕，具備很多電腦知識，但我們是學英文已江郎才盡，卻還要應付電腦知識。我很怕你們的工程人員又像上次一樣叫我看一堆指令，自行解決。其實該看的我都試了，才會求助於你們。抱歉老人家牢騷一堆，請你們也體諒學英文學到一半還要應付電腦的挫折吧!!您好！真的很不好意思，因為目前為止都還沒有學員反應這樣的問題，想請問您平日上班時間何時方便，我們會請工程人員直接利用網路遠端，為您解決這方面的問題。還請您提供方便的聯絡時段，謝謝您！謝謝您~~~既然其他人沒問題，我也不好煩擾您。我先找人幫我看看吧!!請問用Canary沒問題嗎??我是用了，雖然問題沒解決，但比較沒有先前滑鼠點影片時卡卡的感覺。因為我不太敢亂下載東西，所有程式都是買電腦時工程師幫我弄的。附帶一說(我太雞婆了)~~我朋友試用體驗課程，也有這種錄音問題喔!!不過他用我的電腦啦!!也許別台電腦沒事不會煩擾的！這問題還是需要替您解決的，如果 Canary 可以使用，目前就先請您用 Canary 上課，但還是希望能提供方便的時間讓工程人員直接為您解決問題喔，再麻煩您提供適合的時段，謝謝您！很不幸~~~Canary也有同樣情況。怪的是，早上剛下載Canary時，只有在試用體驗課程會有這情況，我在進行自己買的課程是很正常的。我還很高興問題解決了呢。可是晚上繼續課程時，問題又來了。真是見鬼了~~~ 上班時間得等到星期三才能有空解決這電腦問題。也謝謝您的幫忙。但千萬拜託，到時別再要我看一堆Q&A的條文，自己試著解決問題。上午我找電腦工程師問過，他建議我還是找負責這網站的人會比較清楚，因為他也搞不懂為何會這樣。所以，星期三再聯絡了!!請問我打客服要找誰??萬一又叫我看Q&A怎麼辦??因為上次不愉快的經驗，我其實不太想再打客服。麻煩您告訴我，該如何找到真正能解決問題的人。謝謝您這次因為已經知道您的特殊狀況，因此不會再用 QA 上的程序為您解決，工作人員會直接透過電腦網路遠端，為您解決問題，請您在週三前至此網站 http://www.teamviewer.com/zhtw/download/ 下載並安裝 TeamViewer。  工作人員屆時會透過這個軟體連線到您的電腦，為您解決問題。星期三早上我們會主動與您聯繫，大約早上十點請問方便嘛？謝謝！非常感謝您的熱心協助，讓我十分感動。但是~~今天晚上，錄音一切正常了。真的很抱歉，我前兩天在做夢嗎??這讓我對您們感到十分抱歉!!我不是故意沒事找麻煩的，前兩天的錄音真的~~不太正常。真的很對不起!!希望您們不會覺得我神經不正常!! 我試了原本的Google Crome 以及新下載的Canary，錄音都很正常了。不過原來的Google Crome比較容易當機，要常退出再進入才行。 星期三就先不麻煩您們了。再次向您道歉，我真的不是故意找碴的!!希望明天上課程時還是一樣錄音功能正常。但如果又出現問題，我再通知您，如此一來，還是得麻煩您們(當然我希望一切順利，因為錄音功能失常真的會破壞學習的樂趣)，到時，還請多多見諒!!  謝謝您，也很對不起啊~~~不用不好意思的！為您解決使用相關的問題是我們應該做的，如果再次出現問題還請再告知我們，會再為您處理喔！祝您學習順利愉快！I know  the irony strikes with the force of a cartoon anvil now, but... 可否請您再解釋一下這一句，是否有典故呢?? 看不太懂呢!!I know the irony strikes with the force of a cartoon anvil now, but...  這裡可能要想像一下卡通的畫面，當角色說了一些打擊很大、或是很諷刺的話時，會有一支重重的鐵鎚打下來。這裡即是要敘述這種畫面。沒有特別的典故，可能腦中要想像一下這畫面喔。It's not like the coffee trees want to have humans cutting bits off of them and committing a holocaust of their offspring. 請問在這個句子中，have humans cutting.... cutting是否要用cut呢?? have在這裡是使役動詞嗎??這裡確實是使役動詞沒錯，後面可加原形動詞，但也可以加現在分詞喔，使用現在分詞強調動作正在進行中，這裡就是這種用法。",8,1
38450,67476,這句的could be put 這不是一助動詞二動詞嗎? 這是什麼句型?這裡 could 後面是被動式「be動詞+過去分詞」的用法喔，因為 could 後面要接原形動詞，所以原本的 be 動詞就要改寫成原形，也就是 be。could be put 就是「可以被放置...」的意思喔。,8,1
25441,67476,a new history is being started with you 1.這句中 is being  文法是現在進行式嗎 2.started的詞性是?1. 沒錯！是現在進行式+被動式的用法。  2. 在這裡是過去分詞，也就是被動式中的過去分詞(p.p.)。 ,2,1
9731,67476,But we're very rarely taught how to get that job 這句是被動語態嗎?是的！taught 是 teach 的過去分詞，這裡先不看中間插入的副詞，可以看到是 we're taught，是 be動詞+過去分詞 的被動式用法。因此是「我們『被』教導」的意思。,8,1
60316,90523,"請問老師兩次had had ,詞性跟意思怎麼解釋，謝謝had had 是過去完成式「had + 過去分詞」的用法，第二個 had 是 have 的過去分詞。舉例：  David had finished this painting 10 years ago. David 十年前已經完成了這幅畫。  例句中的 finished 角色就是課文中第二個 had 的角色喔。",1,1
44329,90523,請問這裡為何要加been?  謝謝這裡前面的 that's 是 that has 的縮寫，that has been 是完成式（has+過去分詞）的運用喔！,1,1
42336,90523, I felt like I was being punished. 可以解釋各單字詞性嗎?    I was being punished.這個是受詞嗎您好！這裡是現在進行式 + 被動式的用法，拆來來解釋就是：  was 現在進行式中的 be 動詞 being 現在進行式中的 V-ing 以及被動式的 be 動詞 punished 被動式中的過去分詞  這句其實也可以直接寫成 I was punished1.  謝謝老師點出我的問題點，我就是覺得這句話為什麼不能直接說 I felt like I was punished. 2. I felt like I was being punished. 這個是不是算是過去進行式?  was      過去進行的be動詞 being    過去進行式的V-ing punished  被動的過去分詞您好，這裡確實就是過去進行式的應用，表示過去那個當下她認為她正在被處罰的意思喔。,2,1
40262,90523,您好，想請教一下此句的時態與各自用法? knew &were; 都知道是過去式，但用going是為何? 謝謝您好！因為後面是過去進行式喔，就是一般的「be動詞+現在分詞」的過去式用法，在 be 動詞 were 後面加上現在分詞 going。這句大致上還是過去式的。go的過去分詞是gone go的現在分詞是going OK 了解了，謝謝沒錯喔 : ),2,1
105918,72556,這裡前面也可以改成the friends who I sat with嗎? 如果前面沒有介係詞，用who跟whom有差別嗎?一定要用 whom 喔！因為所指稱的對象是作為受詞，因此必須搭配受格的關係代名詞 whom，與介係詞是什麼是沒有關係的。可以改成 the friends whon I sat with。,5,1
64521,72556,為什麼這裡的idle不是像stop用過去簡單式，而是用ving的形式呢?這裡的 stopped 是過去分詞當形容詞的用法，後面的 idling 也是現在分詞當形容詞使用。  stopped 以及 idling in my way 都是用來修飾前面的 all these vehicles，「所有那些停著、擋在我的路上的車子」的意思。那為什麼一個用過去分詞當形容詞一個用現在分詞呢? 是因為一個動作是短暫的一個是一直持續的狀態嗎??主要是因為動作主動不同。stopped 因為是被迫停下來，因此用過去分詞表達。idling 則是因為是主動的動作，因此用現在分詞表達。,12,0
49941,72556,"1. 這裡的might have been like可以換成might be like嗎? 2. they'd discovered 可以換成 discovered嗎? 3. 這兩句的所使用的形式會互相搭配影響嗎?1. might have+過去分詞這種用法可以表達「本來可能發生的事（本來有機會達成的好事，但沒有成真）」像是這裡因為古埃及人從來沒有發現那些東西過，所以本來有可能會看起來像這個樣子，但因為事實是沒有發現這些東西，所以並不是這個樣子。因此才會運用這種句型，不建議只改寫成 might be like 喔。  2. 這裡跟前面是一起的，這是與過去事實相反的假設語氣，前面是用 might have + 過去分詞，後面就要用 had + 過去分詞。因此這裡也不建議這樣改寫喔。  3. 是的，前後需相對應，以下提供您這類句型的結構：  if + 主詞 + had + 過去分詞, 主詞 +  would/should/might + have + 過去分詞",11,1
113069,101969,"老師好，請問remaining 在這是動名詞還是現在分詞
另外had +P.P.是什麼情況下用的remaining這裡是當形容詞喔，您可以參考字典: https://tw.dictionary.yahoo.com/dictionary?p=remaining  had +P.P. 大部分時和一般完成式用法一樣，只不過用在背景是過去式時。例如: Then, I had lived in Japan for 10 years. (到那時為止，我已經在日本住十年了。)  Physics had mastered the universe.  >>> 物理""在當時""已經掌握了宇宙。  ",1,1
107654,101969,老師好：請問在這裡abandoning和embracing是動名詞還是現在分詞是動名詞喔，可以看到前面是介係詞 by，後面要接著名詞當作受詞。,9,1
65957,90549,BE動後接的looking及applying在這裡是當動名詞使用嗎?或可以用you are actively to look and apply for jobs嗎?  請問eventually跟 finally的意思差別在哪?用法差別在哪?1. 不行喔，這裡是現在進行式「be動詞+現在分詞」的用法， 不能接上原形動詞喔！  2. 基本上意思是一樣的，替換使用沒問題。,2,1
31496,74753,請問句中的tell為什麼要加ing?感謝可以看到前面是 he's，因此可以看出這裡是 be 動詞+現在分詞 的現在進行式用法，所以要用 telling 才對喔！,2,1
31368,74753,請問句中怎麼會有being?感謝這裡是現在現在進行式+被動式的用法，表示「正在被....」的意思。這裡 ...that coin is being placed 是「正在被放置...」的意思。  如果要改寫成一般被動式，也可以寫成： ...that coin is placed.,2,1
31117,74753,請問為什麼coached前面要加being?感謝~in 是介係詞，後面只能接名詞/動名詞喔！再加上後面是 be 動詞+過去分詞的被動式用法，所以 be動詞 放在 in 後面，就要改寫成動名詞形式 being 才對喔。,8,1
20264,74753,請問句中為何不是用can而是用can be? 謝謝因為後面  be drummed out 是被動式 be 動詞+過去分詞 的用法，因此 can 後面才會有 be 喔！,8,1
59312,99071,by the way是一個片語嗎by the way 在這裡不能一起看喔！  這裡是被動式 be動詞+過去分詞的用法。這句話說 You are always judged by ... 意思是「你總是被...評論」那根據什麼東西被評論呢？ 被 by 後面的東西評論： the way 那個方式，什麼方式呢，注意這裡省略了 that 原本是 the way that you perform，that you perform 是關係子句，用以修飾 the way，the way that you perform 就是「你表現的方式」  所以這裡是說「你總是由於你表現的方式被評論。」,8,1
49739,97536,通常會像此句一樣省略that的情況還有哪些？另外in which是否也可以換成that？首先要理解 in which 是關係代名詞的運用，介係詞加上 which 的用法。  要理解文義，就要看句子中原本動詞是否有相對應的介係詞。以本句為例，我們先將 …the way in which native speakers of any language are speaking 改寫成主動的句子：Native speakers of any language are speaking in the way...   當要表示「以...方式說話」時，會說「speak in the way…」speak所配合的介係詞為 in，所以這裡才會使用in which。  此外，這句也可以寫成：...listen to the way which native speakers of any language are speaking in...將介係詞直接和動詞放在一起。   在本課學到的是in which的用法，此外還有可能出現 from which、by which，介係詞會隨著配合的動詞有所差異，繼續跟著攻其不背的課程學習，還會看到更多類似的用法。  那因為 that 作為關係代名詞時，前面不能有介係詞。因此這裡不建議改寫。而當 that 後面是有主詞、有動詞的完整句子時，這時 that 就可以省略喔。,5,1
49638,97536,為何要說you'll be speaking 而不是說 you will speak?這裡是「未來進行式」的用法，在 will 後面加上現在進行式（be動詞+現在分詞），表示某一動作將會、一定會在未來某一時刻進行或持續進行中。那這裡的 be 就是現在進行式中的 be 動詞喔！  you'll be speaking 就是「你未來、以後都會這樣說」的意思。  這裡用 you'll speak 當然也沒有問題，只是語意上有些許差別而已。,2,1
28447,61952,請問句中的that是否有省略沒有唸出? There are questions (that) you can ask anyone...經過確認，這裡是有的喔！英文是一種「重實輕虛」的語言，像是冠詞、介係詞、連接詞之類不影響句義的字，通常都不大會著重在其發音，會很迅速、或是和其他音連在一起這樣帶過，但不太會真的忽略不講，因此建議口說練習時要確實念出喔。  在課程中，如果聽不出來，可能就需要搭配字幕、調高音量再多聽聽幾次。碰到的時候就多留意，慢慢累積到一定程度之後，自然就比較能分辨囉！請繼續加油 : ),9,1
4461,61952,"後半段的句子,  if you want to be presenting in English,  為什麼不能用 if you want to present in English? to be presenting 好像是 ""被用英文呈現""這裡是 be動詞 + 動名詞 的現在進行式，並不是 be 動詞 + 過去分詞 的被動式。若是被動式應該是：...to be presented...，而不會是 ...to be presenting...。",2,1
6834,42023,"feel like 後面可以加一個完整的不同時態的句子嗎？ 要跟前後時態一致才對喔！...,but the fact that she never really felt like she had fallen in love.  felt like 是過去式、had fallen in love 是過去完成式？之前所謂的時態一致，是表示統一用過去式，或是統一用現在式。這裡是過去式和過去完成式的用法，時態都維持在過去，是沒問題的喔！",1,1
113133,101265,Our teacher made us finish our homework before leaving.這裡的leaving為何加ing呢？用 before、after、when 這類的時間連接詞時，若是後面主詞省略，就要把原本的主動動詞改寫成現在分詞形式。這裡就是其中一例。要把主詞放回來的話，也可以寫作：  Our teacher made us finish our homework before we left.,10,1
104228,101265,containing這裡為何要加ing因為這裡省略了關係代名詞，原本是：  ...sharp bone needles and clay disks that contains mineral pigments.  那這種句型若要省略關係代名詞，後面的主動動詞要改寫為現在分詞 (V-ing) 的形式，就變成您現在讀到的句子囉。,5,1
104075,101265,為何還要加一個what 可以直接用they believe省略what嗎？what在這裡是關係代名詞，兼具連接詞還有代名詞的作用，不可以省略。,5,1
97196,101265,"killing為何ing？這裡是省略關係代名詞，後面改寫成現在分詞的用法，原本是：  But while the plane crashed into the side of a hill, which killed all 19 on board...  那這裡省略了關係代名詞 which，這種省略情況必須將後面的動詞改寫成現在分詞形式，因此變成現在看到的句子喔。",5,1
87164,101265, found out that Charles Mintz這裡為何要加that可以去掉嗎？ 改這樣可嗎found out  Charles Mintz可以的，因為這裡後面要接有主詞、有動詞的完整名詞子句，因此使用連接詞 that，但這種用法是可以省略沒問題的喔。,7,1
86193,101265,I served the miniscule sushi to.請問to可用於句尾嗎？嚴謹一點的文法確實比較不建議將介係詞置於句尾，但其實一般日常生活使用並無傷大雅。這句如果要用在正式寫作上，建議改寫成：  ...with a customer to whom I served the miniscule sushi.  將介係詞置於關係代名詞 whom 之前。,5,1
84899,101265,這裡referred加red的意思是被動嗎？不是喔，是一般過去式動詞喔。,3,1
59809,101265, I've had ，have 後面接had有重覆嗎？兩個不是一樣的意思？ 這裡沒有重複喔，這裡是完成式「have+過去分詞」的應用，had 是過去分詞，兩個角色不同。,1,1
57998,101265,trying為何加ing和健康為何使用副詞呢？前面是因為是 you're trying 現在進行式「be動詞+現在分詞」，因此要用 trying。  後面因為是要修飾動詞 eat，因此要用副詞才能修飾喔。,2,1
56590,101265,請問一下in which的用法謝謝首先要理解 in which 是關係代名詞的運用，介係詞加上 which 的用法。  要理解文義，就要看句子中原本動詞是否有相對應的介係詞。以本句為例，我們先將 …the way in which native speakers of any language are speaking 改寫成主動的句子：Native speakers of any language are speaking in the way...   當要表示「以...方式說話」時，會說「speak in the way…」speak所配合的介係詞為 in，所以這裡才會使用in which。  此外，這句也可以寫成：...listen to the way which native speakers of any language are speaking in...將介係詞直接和動詞放在一起。   在本課學到的是in which的用法，此外還有可能出現 from which、by which，介係詞會隨著配合的動詞有所差異，繼續跟著攻其不背的課程學習，還會看到更多類似的用法。,5,1
56188,101265,learning為何要加ing？謝謝這裡是現在進行式「be動詞+現在分詞」的用法，表示現在進行的動作。learning 就是這裡的現在分詞喔。,2,1
55719,101265,you'll be speaking 這個文法是？will be是將會的意思嗎？後原為何加ing呢？這裡是「未來進行式」的用法，在 will 後面加上現在進行式（be動詞+現在分詞），表示某一動作將會、或可能在未來某一時刻進行或持續進行中。那這裡的 be 就是現在進行式中的 be 動詞喔！  you'll be speaking 就是「你未來、以後都會這樣說」的意思。  這裡用 you'll speak 當然也沒有問題，只是語意上有些許差別而已。,2,1
75911,76120,to which的to是怎麼出現的?請問有先點擊小喇叭了嗎？這裡片語有做講解喔！如果寫成直述句，會變成：   ...the producer lets the harvested leaves oxidize to the degree...  這裡的 to 是「到...」的意思。那當 degree 移至前面做先行詞時，原先的句子作為關係子句修飾，這時介係詞就要放到關係代名詞之前，因此看到了 to which。  另外也可以留在原本位置寫作： ...by the degree which the producer lets the harvested leaves oxidize before drying them to.,5,1
54603,100619,"what does meaning ""by the way"" in this sentenceby the way 在這裡不能一起看喔！  這裡是被動式 be動詞+過去分詞的用法。這句話說 You are always judged by ... 意思是「你總是被...評論」那根據什麼東西被評論呢？ 被 by 後面的東西評論： the way 那個方式，什麼方式呢，注意這裡省略了 that 原本是 the way that you perform，that you perform 是關係子句，用以修飾 the way，the way that you perform 就是「你表現的方式」  所以這裡是說「你總是由於你表現的方式被評論。」",8,1
